"model","data_gen","dataset_num","leg_deg","llik_stationary","aic_stationary","bic_stationary"
"model_Ylin_tr100_legd3.RData","Ylin",7,3,-5710.23916021363,11426.4783204273,11434.2938309852
"model_Ylin_tr100_legd3.RData","Ylin",8,3,-5350.68241091851,10707.364821837,10715.180332395
"model_Ylin_tr100_legd3.RData","Ylin",9,3,-5065.81521741362,10137.6304348272,10145.4459453852
"model_Ylin_tr100_legd3.RData","Ylin",10,3,-6065.90712858976,12137.8142571795,12145.6297677375
"model_Ylin_tr100_legd3.RData","Ylin",11,3,-5659.99352804381,11325.9870560876,11333.8025666456
"model_Ylin_tr100_legd3.RData","Ylin",12,3,-5675.66271909606,11357.3254381921,11365.1409487501
"model_Ylin_tr100_legd3.RData","Ylin",13,3,-5585.71562237154,11177.4312447431,11185.246755301
"model_Ylin_tr100_legd3.RData","Ylin",14,3,-3968.1292085462,7942.2584170924,7950.07392765036
"model_Ylin_tr100_legd3.RData","Ylin",15,3,-5892.74071510088,11791.4814302018,11799.2969407597
"model_Ylin_tr100_legd3.RData","Ylin",16,3,-3805.63969859433,7617.27939718867,7625.09490774663
"model_Ylin_tr100_legd3.RData","Ylin",17,3,-4934.28304529972,9874.56609059943,9882.3816011574
"model_Ylin_tr100_legd3.RData","Ylin",18,3,-4340.27138072178,8686.54276144356,8694.35827200152
"model_Ylin_tr100_legd3.RData","Ylin",19,3,-4559.81419115674,9125.62838231348,9133.44389287144
"model_Ylin_tr100_legd3.RData","Ylin",20,3,-3867.88092741154,7741.76185482307,7749.57736538104
"model_Ylin_tr100_legd3.RData","Ylin",21,3,-4737.4266899533,9480.8533799066,9488.66889046456
"model_Ylin_tr100_legd3.RData","Ylin",22,3,-4102.33614605334,8210.67229210668,8218.48780266464
"model_Ylin_tr100_legd3.RData","Ylin",23,3,-7622.63381399542,15251.2676279908,15259.0831385488
"model_Ylin_tr100_legd3.RData","Ylin",24,3,-7374.57177971205,14755.1435594241,14762.9590699821
"model_Ylin_tr100_legd3.RData","Ylin",25,3,-6941.99577412273,13889.9915482455,13897.8070588034
"model_Ylin_tr100_legd3.RData","Ylin",26,3,-3558.86381943635,7123.72763887271,7131.54314943067
"model_Ylin_tr100_legd3.RData","Ylin",27,3,-5183.05968675096,10372.1193735019,10379.9348840599
"model_Ylin_tr100_legd3.RData","Ylin",28,3,-4935.65725907292,9877.31451814584,9885.1300287038
"model_Ylin_tr100_legd3.RData","Ylin",29,3,-5082.26149038408,10170.5229807682,10178.3384913261
"model_Ylin_tr100_legd3.RData","Ylin",30,3,-4398.93340408327,8803.86680816654,8811.6823187245
"model_Ylin_tr100_legd3.RData","Ylin",31,3,-5088.10442481966,10182.2088496393,10190.0243601973
"model_Ylin_tr100_legd3.RData","Ylin",32,3,-5274.20097609115,10554.4019521823,10562.2174627403
"model_Ylin_tr100_legd3.RData","Ylin",33,3,-5191.68101416168,10389.3620283234,10397.1775388813
"model_Ylin_tr100_legd3.RData","Ylin",34,3,-5243.37267902174,10492.7453580435,10500.5608686015
"model_Ylin_tr100_legd3.RData","Ylin",35,3,-5820.43638729182,11646.8727745836,11654.6882851416
"model_Ylin_tr100_legd3.RData","Ylin",36,3,-4980.98419723928,9967.96839447856,9975.78390503652
"model_Ylin_tr100_legd3.RData","Ylin",37,3,-5247.95440046268,10501.9088009254,10509.7243114833
"model_Ylin_tr100_legd3.RData","Ylin",38,3,-4113.23314903185,8232.46629806371,8240.28180862167
"model_Ylin_tr100_legd3.RData","Ylin",39,3,-4197.49334627115,8400.98669254231,8408.80220310027
"model_Ylin_tr100_legd3.RData","Ylin",40,3,-5383.9289234767,10773.8578469534,10781.6733575114
"model_Ylin_tr100_legd3.RData","Ylin",41,3,-4522.35299071345,9050.7059814269,9058.52149198487
"model_Ylin_tr100_legd3.RData","Ylin",42,3,-5984.90653730343,11975.8130746069,11983.6285851648
"model_Ylin_tr100_legd3.RData","Ylin",43,3,-4559.42393664919,9124.84787329838,9132.66338385635
"model_Ylin_tr100_legd3.RData","Ylin",44,3,-4954.89252852395,9915.7850570479,9923.60056760586
"model_Ylin_tr100_legd3.RData","Ylin",45,3,-4731.53049637195,9469.0609927439,9476.87650330186
"model_Ylin_tr100_legd3.RData","Ylin",46,3,-6884.05063266359,13774.1012653272,13781.9167758851
"model_Ylin_tr100_legd3.RData","Ylin",47,3,-4583.07722088484,9172.15444176968,9179.96995232765
"model_Ylin_tr100_legd3.RData","Ylin",48,3,-5376.53729254386,10759.0745850877,10766.8900956457
"model_Ylin_tr100_legd3.RData","Ylin",49,3,-3686.94417008289,7379.88834016578,7387.70385072375
"model_Ylin_tr100_legd3.RData","Ylin",50,3,-5271.2704420068,10548.5408840136,10556.3563945716
"model_Ylin_tr100_legd3.RData","Ylin",51,3,-7012.35910714424,14030.7182142885,14038.5337248464
"model_Ylin_tr100_legd3.RData","Ylin",52,3,-4776.53258644669,9559.06517289338,9566.88068345135
"model_Ylin_tr100_legd3.RData","Ylin",53,3,-5696.81100577071,11399.6220115414,11407.4375220994
"model_Ylin_tr100_legd3.RData","Ylin",54,3,-4180.81079656114,8367.62159312228,8375.43710368025
"model_Ylin_tr100_legd3.RData","Ylin",55,3,-3806.21001803321,7618.42003606643,7626.23554662439
"model_Ylin_tr100_legd3.RData","Ylin",56,3,-4436.71986127938,8879.43972255877,8887.25523311673
"model_Ylin_tr100_legd3.RData","Ylin",57,3,-4020.78042622539,8047.56085245077,8055.37636300874
"model_Ylin_tr100_legd3.RData","Ylin",58,3,-4238.98651129752,8483.97302259503,8491.788533153
"model_Ylin_tr100_legd3.RData","Ylin",59,3,-3452.73969161632,6911.47938323265,6919.29489379061
"model_Ylin_tr100_legd3.RData","Ylin",60,3,-4423.41017318246,8852.82034636491,8860.63585692288
"model_Ylin_tr100_legd3.RData","Ylin",61,3,-5631.39895341873,11268.7979068375,11276.6134173954
"model_Ylin_tr100_legd3.RData","Ylin",62,3,-4029.4938006734,8064.9876013468,8072.80311190477
"model_Ylin_tr100_legd3.RData","Ylin",63,3,-4336.40207735122,8678.80415470245,8686.61966526041
"model_Ylin_tr100_legd3.RData","Ylin",64,3,-6535.04443597686,13076.0888719537,13083.9043825117
"model_Ylin_tr100_legd3.RData","Ylin",65,3,-4958.22950467507,9922.45900935014,9930.27451990811
"model_Ylin_tr100_legd3.RData","Ylin",66,3,-4752.38554942873,9510.77109885746,9518.58660941542
"model_Ylin_tr100_legd3.RData","Ylin",67,3,-4764.10454101731,9534.20908203462,9542.02459259258
"model_Ylin_tr100_legd3.RData","Ylin",68,3,-3898.62227861649,7803.24455723298,7811.06006779095
"model_Ylin_tr100_legd3.RData","Ylin",69,3,-7471.26231142947,14948.5246228589,14956.3401334169
"model_Ylin_tr100_legd3.RData","Ylin",70,3,-6058.89323217948,12123.786464359,12131.6019749169
"model_Ylin_tr100_legd3.RData","Ylin",71,3,-4547.01698755348,9100.03397510695,9107.84948566492
"model_Ylin_tr100_legd3.RData","Ylin",72,3,-6169.81807656538,12345.6361531308,12353.4516636887
"model_Ylin_tr100_legd3.RData","Ylin",73,3,-4425.37829399265,8856.7565879853,8864.57209854327
"model_Ylin_tr100_legd3.RData","Ylin",74,3,-5529.27644907724,11064.5528981545,11072.3684087125
"model_Ylin_tr100_legd3.RData","Ylin",75,3,-5286.38660376482,10578.7732075296,10586.5887180876
"model_Ylin_tr100_legd3.RData","Ylin",76,3,-4962.91919991374,9931.83839982747,9939.65391038544
"model_Ylin_tr100_legd3.RData","Ylin",77,3,-3589.88995326465,7185.77990652931,7193.59541708727
"model_Ylin_tr100_legd3.RData","Ylin",78,3,-5420.64788868419,10847.2957773684,10855.1112879264
"model_Ylin_tr100_legd3.RData","Ylin",79,3,-5921.34070521302,11848.681410426,11856.496920984
"model_Ylin_tr100_legd3.RData","Ylin",80,3,-5466.94498803279,10939.8899760656,10947.7054866235
"model_Ylin_tr100_legd3.RData","Ylin",81,3,-4933.16055903748,9872.32111807496,9880.13662863293
"model_Ylin_tr100_legd3.RData","Ylin",82,3,-6539.60544715142,13085.2108943028,13093.0264048608
"model_Ylin_tr100_legd3.RData","Ylin",83,3,-4541.03860418293,9088.07720836586,9095.89271892383
"model_Ylin_tr100_legd3.RData","Ylin",84,3,-6994.45288245327,13994.9057649065,14002.7212754645
"model_Ylin_tr100_legd3.RData","Ylin",85,3,-4375.36692356028,8756.73384712057,8764.54935767853
"model_Ylin_tr100_legd3.RData","Ylin",86,3,-6040.39274885301,12086.785497706,12094.601008264
"model_Ylin_tr100_legd3.RData","Ylin",87,3,-3423.96144447251,6853.92288894502,6861.73839950298
"model_Ylin_tr100_legd3.RData","Ylin",88,3,-4969.18934314563,9944.37868629127,9952.19419684923
"model_Ylin_tr100_legd3.RData","Ylin",89,3,-6817.93058814126,13641.8611762825,13649.6766868405
"model_Ylin_tr100_legd3.RData","Ylin",90,3,-5094.78910761404,10195.5782152281,10203.393725786
"model_Ylin_tr100_legd3.RData","Ylin",91,3,-5110.05932599209,10226.1186519842,10233.9341625421
"model_Ylin_tr100_legd3.RData","Ylin",92,3,-4364.77202785197,8735.54405570394,8743.3595662619
"model_Ylin_tr100_legd3.RData","Ylin",93,3,-5084.13654777295,10174.2730955459,10182.0886061039
"model_Ylin_tr100_legd3.RData","Ylin",94,3,-5056.06136016902,10118.122720338,10125.938230896
"model_Ylin_tr100_legd3.RData","Ylin",95,3,-5637.03474486785,11280.0694897357,11287.8850002937
"model_Ylin_tr100_legd3.RData","Ylin",96,3,-5449.90316743208,10905.8063348642,10913.6218454221
"model_Ylin_tr100_legd3.RData","Ylin",97,3,-5225.88698377647,10457.7739675529,10465.5894781109
"model_Ylin_tr100_legd3.RData","Ylin",98,3,-3360.72203393125,6727.44406786251,6735.25957842047
"model_Ylin_tr100_legd3.RData","Ylin",99,3,-6184.13275468936,12374.2655093787,12382.0810199367
"model_Ylin_tr100_legd3.RData","Ylin",100,3,-6354.08641377343,12714.1728275469,12721.9883381048
"model_Ylin_tr100_legd5.RData","Ylin",1,5,-2360.12156470584,4730.24312941169,4743.26898034163
"model_Ylin_tr100_legd5.RData","Ylin",2,5,-2661.00062773868,5332.00125547736,5345.0271064073
"model_Ylin_tr100_legd5.RData","Ylin",3,5,-2412.53181622755,4835.0636324551,4848.08948338504
"model_Ylin_tr100_legd5.RData","Ylin",4,5,-2852.65944953283,5715.31889906567,5728.34474999561
"model_Ylin_tr100_legd5.RData","Ylin",5,5,-2740.13011501274,5490.26023002549,5503.28608095543
"model_Ylin_tr100_legd5.RData","Ylin",6,5,-2934.42084353817,5878.84168707635,5891.86753800629
"model_Ylin_tr100_legd5.RData","Ylin",7,5,-3014.70851902932,6039.41703805864,6052.44288898858
"model_Ylin_tr100_legd5.RData","Ylin",8,5,-2820.45567083014,5650.91134166027,5663.93719259021
"model_Ylin_tr100_legd5.RData","Ylin",9,5,-2669.02419564581,5348.04839129161,5361.07424222155
"model_Ylin_tr100_legd5.RData","Ylin",10,5,-3205.3976193464,6420.79523869279,6433.82108962273
"model_Ylin_tr100_legd5.RData","Ylin",11,5,-2987.37553166228,5984.75106332456,5997.7769142545
"model_Ylin_tr100_legd5.RData","Ylin",12,5,-2996.6123476165,6003.224695233,6016.25054616294
"model_Ylin_tr100_legd5.RData","Ylin",13,5,-2949.65868717689,5909.31737435379,5922.34322528373
"model_Ylin_tr100_legd5.RData","Ylin",14,5,-2074.89878591622,4159.79757183243,4172.82342276237
"model_Ylin_tr100_legd5.RData","Ylin",15,5,-3113.41136914079,6236.82273828158,6249.84858921152
"model_Ylin_tr100_legd5.RData","Ylin",16,5,-1985.37167220982,3980.74334441964,3993.76919534959
"model_Ylin_tr100_legd5.RData","Ylin",17,5,-2595.65116320276,5201.30232640552,5214.32817733546
"model_Ylin_tr100_legd5.RData","Ylin",18,5,-2275.46045538716,4560.92091077433,4573.94676170427
"model_Ylin_tr100_legd5.RData","Ylin",19,5,-2392.14950996327,4794.29901992654,4807.32487085648
"model_Ylin_tr100_legd5.RData","Ylin",20,5,-2019.19536843148,4048.39073686295,4061.41658779289
"model_Ylin_tr100_legd5.RData","Ylin",21,5,-2488.67653947878,4987.35307895756,5000.3789298875
"model_Ylin_tr100_legd5.RData","Ylin",22,5,-2145.19146021637,4300.38292043275,4313.40877136269
"model_Ylin_tr100_legd5.RData","Ylin",23,5,-4049.39155370286,8108.78310740573,8121.80895833567
"model_Ylin_tr100_legd5.RData","Ylin",24,5,-3912.68650408374,7835.37300816748,7848.39885909742
"model_Ylin_tr100_legd5.RData","Ylin",25,5,-3681.63248365371,7373.26496730741,7386.29081823735
"model_Ylin_tr100_legd5.RData","Ylin",26,5,-1852.83823939694,3715.67647879387,3728.70232972381
"model_Ylin_tr100_legd5.RData","Ylin",27,5,-2729.86897149283,5469.73794298567,5482.76379391561
"model_Ylin_tr100_legd5.RData","Ylin",28,5,-2595.08417681519,5200.16835363039,5213.19420456033
"model_Ylin_tr100_legd5.RData","Ylin",29,5,-2677.3891234975,5364.778246995,5377.80409792494
"model_Ylin_tr100_legd5.RData","Ylin",30,5,-2305.75061168214,4621.50122336427,4634.52707429421
"model_Ylin_tr100_legd5.RData","Ylin",31,5,-2677.89410624458,5365.78821248916,5378.8140634191
"model_Ylin_tr100_legd5.RData","Ylin",32,5,-2776.45965509781,5562.91931019563,5575.94516112557
"model_Ylin_tr100_legd5.RData","Ylin",33,5,-2735.3524887485,5480.704977497,5493.73082842694
"model_Ylin_tr100_legd5.RData","Ylin",34,5,-2763.4717348404,5536.9434696808,5549.96932061074
"model_Ylin_tr100_legd5.RData","Ylin",35,5,-3073.16694384623,6156.33388769246,6169.3597386224
"model_Ylin_tr100_legd5.RData","Ylin",36,5,-2622.20638816174,5254.41277632349,5267.43862725343
"model_Ylin_tr100_legd5.RData","Ylin",37,5,-2766.37429802455,5542.74859604911,5555.77444697905
"model_Ylin_tr100_legd5.RData","Ylin",38,5,-2151.53244937001,4313.06489874001,4326.09074966995
"model_Ylin_tr100_legd5.RData","Ylin",39,5,-2198.13854789608,4406.27709579216,4419.3029467221
"model_Ylin_tr100_legd5.RData","Ylin",40,5,-2838.15485637861,5686.30971275723,5699.33556368717
"model_Ylin_tr100_legd5.RData","Ylin",41,5,-2373.13267820169,4756.26535640338,4769.29120733332
"model_Ylin_tr100_legd5.RData","Ylin",42,5,-3163.438015435,6336.87603087001,6349.90188179995
"model_Ylin_tr100_legd5.RData","Ylin",43,5,-2391.97568798653,4793.95137597306,4806.977226903
"model_Ylin_tr100_legd5.RData","Ylin",44,5,-2606.30437499126,5222.60874998253,5235.63460091247
"model_Ylin_tr100_legd5.RData","Ylin",45,5,-2485.5546393558,4981.1092787116,4994.13512964154
"model_Ylin_tr100_legd5.RData","Ylin",46,5,-3652.03124848495,7314.0624969699,7327.08834789984
"model_Ylin_tr100_legd5.RData","Ylin",47,5,-2408.15051413422,4826.30102826843,4839.32687919837
"model_Ylin_tr100_legd5.RData","Ylin",48,5,-2835.67142133592,5681.34284267183,5694.36869360177
"model_Ylin_tr100_legd5.RData","Ylin",49,5,-1927.53886040687,3865.07772081373,3878.10357174367
"model_Ylin_tr100_legd5.RData","Ylin",50,5,-2777.51025589747,5565.02051179494,5578.04636272488
"model_Ylin_tr100_legd5.RData","Ylin",51,5,-3716.96793524797,7443.93587049594,7456.96172142588
"model_Ylin_tr100_legd5.RData","Ylin",52,5,-2509.2117481516,5028.4234963032,5041.44934723314
"model_Ylin_tr100_legd5.RData","Ylin",53,5,-3007.83337771487,6025.66675542973,6038.69260635967
"model_Ylin_tr100_legd5.RData","Ylin",54,5,-2186.98509202907,4383.97018405815,4396.99603498809
"model_Ylin_tr100_legd5.RData","Ylin",55,5,-1985.68674580799,3981.37349161599,3994.39934254593
"model_Ylin_tr100_legd5.RData","Ylin",56,5,-2332.71931968574,4675.43863937148,4688.46449030142
"model_Ylin_tr100_legd5.RData","Ylin",57,5,-2101.17701784334,4212.35403568668,4225.37988661662
"model_Ylin_tr100_legd5.RData","Ylin",58,5,-2218.82766142435,4447.6553228487,4460.68117377864
"model_Ylin_tr100_legd5.RData","Ylin",59,5,-1793.88591458557,3597.77182917114,3610.79768010108
"model_Ylin_tr100_legd5.RData","Ylin",60,5,-2320.58450790118,4651.16901580236,4664.1948667323
"model_Ylin_tr100_legd5.RData","Ylin",61,5,-2971.07088399795,5952.1417679959,5965.16761892584
"model_Ylin_tr100_legd5.RData","Ylin",62,5,-2106.28190793051,4222.56381586102,4235.58966679096
"model_Ylin_tr100_legd5.RData","Ylin",63,5,-2274.0510311929,4558.1020623858,4571.12791331574
"model_Ylin_tr100_legd5.RData","Ylin",64,5,-3461.01997242493,6932.03994484985,6945.06579577979
"model_Ylin_tr100_legd5.RData","Ylin",65,5,-2608.92332793829,5227.84665587658,5240.87250680652
"model_Ylin_tr100_legd5.RData","Ylin",66,5,-2498.07109447364,5006.14218894729,5019.16803987723
"model_Ylin_tr100_legd5.RData","Ylin",67,5,-2502.44209487729,5014.88418975457,5027.91004068451
"model_Ylin_tr100_legd5.RData","Ylin",68,5,-2034.1732911032,4078.3465822064,4091.37243313634
"model_Ylin_tr100_legd5.RData","Ylin",69,5,-3963.08756891892,7936.17513783785,7949.20098876779
"model_Ylin_tr100_legd5.RData","Ylin",70,5,-3207.59939128386,6425.19878256773,6438.22463349767
"model_Ylin_tr100_legd5.RData","Ylin",71,5,-2386.00399770972,4782.00799541944,4795.03384634938
"model_Ylin_tr100_legd5.RData","Ylin",72,5,-3262.06057994992,6534.12115989985,6547.14701082979
"model_Ylin_tr100_legd5.RData","Ylin",73,5,-2319.16185367095,4648.3237073419,4661.34955827184
"model_Ylin_tr100_legd5.RData","Ylin",74,5,-2916.41807727808,5842.83615455615,5855.86200548609
"model_Ylin_tr100_legd5.RData","Ylin",75,5,-2784.78811777444,5579.57623554888,5592.60208647882
"model_Ylin_tr100_legd5.RData","Ylin",76,5,-2610.90113252454,5231.80226504908,5244.82811597902
"model_Ylin_tr100_legd5.RData","Ylin",77,5,-1866.77839347894,3743.55678695788,3756.58263788782
"model_Ylin_tr100_legd5.RData","Ylin",78,5,-2858.29726982264,5726.59453964528,5739.62039057522
"model_Ylin_tr100_legd5.RData","Ylin",79,5,-3126.71574748916,6263.43149497832,6276.45734590826
"model_Ylin_tr100_legd5.RData","Ylin",80,5,-2882.01794040386,5774.03588080772,5787.06173173766
"model_Ylin_tr100_legd5.RData","Ylin",81,5,-2595.92028848201,5201.84057696402,5214.86642789396
"model_Ylin_tr100_legd5.RData","Ylin",82,5,-3462.25978101683,6934.51956203366,6947.5454129636
"model_Ylin_tr100_legd5.RData","Ylin",83,5,-2382.40344826649,4774.80689653299,4787.83274746293
"model_Ylin_tr100_legd5.RData","Ylin",84,5,-3710.02231758833,7430.04463517666,7443.0704861066
"model_Ylin_tr100_legd5.RData","Ylin",85,5,-2292.04598896841,4594.09197793682,4607.11782886676
"model_Ylin_tr100_legd5.RData","Ylin",86,5,-3196.85099022285,6403.7019804457,6416.72783137565
"model_Ylin_tr100_legd5.RData","Ylin",87,5,-1779.60645197179,3569.21290394358,3582.23875487352
"model_Ylin_tr100_legd5.RData","Ylin",88,5,-2614.17940976583,5238.35881953167,5251.38467046161
"model_Ylin_tr100_legd5.RData","Ylin",89,5,-3612.28103473676,7234.56206947352,7247.58792040346
"model_Ylin_tr100_legd5.RData","Ylin",90,5,-2681.64600934975,5373.29201869951,5386.31786962945
"model_Ylin_tr100_legd5.RData","Ylin",91,5,-2689.48218620813,5388.96437241627,5401.99022334621
"model_Ylin_tr100_legd5.RData","Ylin",92,5,-2286.57017853629,4583.14035707258,4596.16620800252
"model_Ylin_tr100_legd5.RData","Ylin",93,5,-2675.86243175524,5361.72486351049,5374.75071444043
"model_Ylin_tr100_legd5.RData","Ylin",94,5,-2662.07835843736,5334.15671687473,5347.18256780467
"model_Ylin_tr100_legd5.RData","Ylin",95,5,-2975.4633161687,5960.9266323374,5973.95248326734
"model_Ylin_tr100_legd5.RData","Ylin",96,5,-2875.00295931266,5760.00591862532,5773.03176955526
"model_Ylin_tr100_legd5.RData","Ylin",97,5,-2754.22726410838,5518.45452821676,5531.4803791467
"model_Ylin_tr100_legd5.RData","Ylin",98,5,-1744.04318639531,3498.08637279062,3511.11222372056
"model_Ylin_tr100_legd5.RData","Ylin",99,5,-3269.88892670401,6549.77785340802,6562.80370433796
"model_Ylin_tr100_legd5.RData","Ylin",100,5,-3363.30265579139,6736.60531158278,6749.63116251272
"model_Ylin_tr100_legd7.RData","Ylin",1,7,-2043.14698897366,4100.29397794732,4118.53016924924
"model_Ylin_tr100_legd7.RData","Ylin",2,7,-2305.62699383742,4625.25398767484,4643.49017897675
"model_Ylin_tr100_legd7.RData","Ylin",3,7,-2089.21763494052,4192.43526988103,4210.67146118295
"model_Ylin_tr100_legd7.RData","Ylin",4,7,-2472.81182403037,4959.62364806074,4977.85983936266
"model_Ylin_tr100_legd7.RData","Ylin",5,7,-2374.49753609733,4762.99507219465,4781.23126349657
"model_Ylin_tr100_legd7.RData","Ylin",6,7,-2543.89521713338,5101.79043426675,5120.02662556867
"model_Ylin_tr100_legd7.RData","Ylin",7,7,-2614.40401717379,5242.80803434758,5261.0442256495
"model_Ylin_tr100_legd7.RData","Ylin",8,7,-2444.89626502952,4903.79253005905,4922.02872136096
"model_Ylin_tr100_legd7.RData","Ylin",9,7,-2313.32652053714,4640.65304107428,4658.8892323762
