"model","data_gen","dataset_num","leg_deg","llik","aic","bic"
"model_Ylin_tr100_legd1.RData","Ylin",42,1,-50572.4200312739,101146.840062548,101149.445232734
"model_Ylin_tr100_legd1.RData","Ylin",43,1,-42313.4298071724,84628.8596143448,84631.4647845307
"model_Ylin_tr100_legd1.RData","Ylin",44,1,-49796.9607932528,99595.9215865057,99598.5267566917
"model_Ylin_tr100_legd1.RData","Ylin",45,1,-50741.5918597952,101485.18371959,101487.788889776
"model_Ylin_tr100_legd1.RData","Ylin",46,1,-56606.0755688564,113214.151137713,113216.756307899
"model_Ylin_tr100_legd1.RData","Ylin",47,1,-44808.6790570209,89619.3581140419,89621.9632842279
"model_Ylin_tr100_legd1.RData","Ylin",48,1,-51744.1658536239,103490.331707248,103492.936877434
"model_Ylin_tr100_legd1.RData","Ylin",49,1,-40524.9388579542,81051.8777159084,81054.4828860944
"model_Ylin_tr100_legd1.RData","Ylin",50,1,-47920.9743423038,95843.9486846076,95846.5538547936
"model_Ylin_tr100_legd1.RData","Ylin",51,1,-62258.2520954427,124518.504190885,124521.109361071
"model_Ylin_tr100_legd1.RData","Ylin",52,1,-48895.9562668337,97793.9125336673,97796.5177038533
"model_Ylin_tr100_legd1.RData","Ylin",53,1,-52509.7725763169,105021.545152634,105024.15032282
"model_Ylin_tr100_legd1.RData","Ylin",54,1,-39216.2993884037,78434.5987768075,78437.2039469935
"model_Ylin_tr100_legd1.RData","Ylin",55,1,-39431.575339821,78865.150679642,78867.7558498279
"model_Ylin_tr100_legd1.RData","Ylin",56,1,-48070.4470073036,96142.8940146073,96145.4991847933
"model_Ylin_tr100_legd1.RData","Ylin",57,1,-41879.6988356315,83761.3976712629,83764.0028414489
"model_Ylin_tr100_legd1.RData","Ylin",58,1,-45057.3658858605,90116.7317717211,90119.3369419071
"model_Ylin_tr100_legd1.RData","Ylin",59,1,-35095.314688132,70192.629376264,70195.23454645
"model_Ylin_tr100_legd1.RData","Ylin",60,1,-42795.0164930996,85592.0329861991,85594.6381563851
"model_Ylin_tr100_legd1.RData","Ylin",61,1,-57759.8467138958,115521.693427792,115524.298597977
"model_Ylin_tr100_legd1.RData","Ylin",62,1,-50334.204974534,100670.409949068,100673.015119254
"model_Ylin_tr100_legd1.RData","Ylin",63,1,-47002.8551300066,94007.7102600131,94010.3154301991
"model_Ylin_tr100_legd1.RData","Ylin",64,1,-59187.88374161,118377.76748322,118380.372653406
"model_Ylin_tr100_legd1.RData","Ylin",65,1,-51921.5785418083,103845.157083617,103847.762253803
"model_Ylin_tr100_legd1.RData","Ylin",66,1,-47779.2473724863,95560.4947449726,95563.0999151586
"model_Ylin_tr100_legd1.RData","Ylin",67,1,-42249.6800564552,84501.3601129105,84503.9652830965
"model_Ylin_tr100_legd1.RData","Ylin",68,1,-40449.6874780416,80901.3749560831,80903.9801262691
"model_Ylin_tr100_legd1.RData","Ylin",69,1,-62863.322207254,125728.644414508,125731.249584694
"model_Ylin_tr100_legd1.RData","Ylin",70,1,-57556.6831285493,115115.366257099,115117.971427285
"model_Ylin_tr100_legd1.RData","Ylin",71,1,-45013.9535616773,90029.9071233546,90032.5122935406
"model_Ylin_tr100_legd1.RData","Ylin",72,1,-57497.3221451625,114996.644290325,114999.249460511
"model_Ylin_tr100_legd1.RData","Ylin",73,1,-39870.6618820769,79743.3237641538,79745.9289343398
"model_Ylin_tr100_legd1.RData","Ylin",74,1,-48845.9250639076,97693.8501278153,97696.4552980013
"model_Ylin_tr100_legd1.RData","Ylin",75,1,-49526.5282515723,99055.0565031445,99057.6616733305
"model_Ylin_tr100_legd1.RData","Ylin",76,1,-48992.9574913528,97987.9149827055,97990.5201528915
"model_Ylin_tr100_legd1.RData","Ylin",77,1,-40268.0158511161,80538.0317022323,80540.6368724183
"model_Ylin_tr100_legd1.RData","Ylin",78,1,-50556.8840735063,101115.768147013,101118.373317199
"model_Ylin_tr100_legd1.RData","Ylin",79,1,-55694.5303363163,111391.060672633,111393.665842819
"model_Ylin_tr100_legd1.RData","Ylin",80,1,-51426.6846961801,102855.36939236,102857.974562546
"model_Ylin_tr100_legd1.RData","Ylin",81,1,-44937.7044814554,89877.4089629108,89880.0141330968
"model_Ylin_tr100_legd1.RData","Ylin",82,1,-57473.985044746,114949.970089492,114952.575259678
"model_Ylin_tr100_legd1.RData","Ylin",83,1,-46906.799689369,93815.5993787381,93818.2045489241
"model_Ylin_tr100_legd1.RData","Ylin",84,1,-57859.3786732576,115720.757346515,115723.362516701
"model_Ylin_tr100_legd1.RData","Ylin",85,1,-43732.4460889245,87466.8921778491,87469.4973480351
"model_Ylin_tr100_legd1.RData","Ylin",86,1,-53865.0968976765,107732.193795353,107734.798965539
"model_Ylin_tr100_legd1.RData","Ylin",87,1,-39101.2408898903,78204.4817797805,78207.0869499665
"model_Ylin_tr100_legd1.RData","Ylin",88,1,-40824.4418341828,81650.8836683656,81653.4888385516
"model_Ylin_tr100_legd1.RData","Ylin",89,1,-57044.3920021398,114090.78400428,114093.389174466
"model_Ylin_tr100_legd1.RData","Ylin",90,1,-44676.035999263,89354.071998526,89356.677168712
"model_Ylin_tr100_legd1.RData","Ylin",91,1,-45267.7101064434,90537.4202128868,90540.0253830728
"model_Ylin_tr100_legd1.RData","Ylin",92,1,-40124.5706331309,80251.1412662618,80253.7464364477
"model_Ylin_tr100_legd1.RData","Ylin",93,1,-55464.4593876069,110930.918775214,110933.5239454
"model_Ylin_tr100_legd1.RData","Ylin",94,1,-47722.8436308953,95447.6872617906,95450.2924319766
"model_Ylin_tr100_legd1.RData","Ylin",95,1,-48578.1337963849,97158.2675927698,97160.8727629558
"model_Ylin_tr100_legd1.RData","Ylin",96,1,-45799.9584644289,91601.9169288578,91604.5220990438
"model_Ylin_tr100_legd1.RData","Ylin",97,1,-51916.0265405021,103834.053081004,103836.65825119
"model_Ylin_tr100_legd1.RData","Ylin",98,1,-37782.5589266365,75567.117853273,75569.723023459
"model_Ylin_tr100_legd1.RData","Ylin",99,1,-51427.1770951608,102856.354190322,102858.959360507
"model_Ylin_tr100_legd1.RData","Ylin",100,1,-57305.0939019495,114612.187803899,114614.792974085
"model_Ylin_tr100_legd3.RData","Ylin",1,3,-45094.8691530884,90195.7383061768,90203.5538167348
"model_Ylin_tr100_legd3.RData","Ylin",2,3,-42564.2265739486,85134.4531478972,85142.2686584552
"model_Ylin_tr100_legd3.RData","Ylin",3,3,-42439.3498502372,84884.6997004745,84892.5152110325
"model_Ylin_tr100_legd3.RData","Ylin",4,3,-48854.5436237306,97715.0872474613,97722.9027580192
"model_Ylin_tr100_legd3.RData","Ylin",5,3,-42319.325892922,84644.651785844,84652.467296402
"model_Ylin_tr100_legd3.RData","Ylin",6,3,-48773.0203395724,97552.0406791448,97559.8561897027
"model_Ylin_tr100_legd3.RData","Ylin",7,3,-54469.8770161108,108945.754032222,108953.56954278
"model_Ylin_tr100_legd3.RData","Ylin",8,3,-51456.748044507,102919.496089014,102927.311599572
"model_Ylin_tr100_legd3.RData","Ylin",9,3,-55042.7989491511,110091.597898302,110099.41340886
"model_Ylin_tr100_legd3.RData","Ylin",10,3,-45733.4372224983,91472.8744449967,91480.6899555547
"model_Ylin_tr100_legd3.RData","Ylin",11,3,-47723.1110857887,95452.2221715773,95460.0376821353
"model_Ylin_tr100_legd3.RData","Ylin",12,3,-44020.9849793548,88047.9699587096,88055.7854692675
"model_Ylin_tr100_legd3.RData","Ylin",13,3,-47565.905799428,95137.811598856,95145.627109414
"model_Ylin_tr100_legd3.RData","Ylin",14,3,-40635.0050470467,81276.0100940933,81283.8256046513
"model_Ylin_tr100_legd3.RData","Ylin",15,3,-55611.138553887,111228.277107774,111236.092618332
"model_Ylin_tr100_legd3.RData","Ylin",16,3,-54312.9108904847,108631.821780969,108639.637291527
"model_Ylin_tr100_legd3.RData","Ylin",17,3,-45519.0875353433,91044.1750706866,91051.9905812446
"model_Ylin_tr100_legd3.RData","Ylin",18,3,-38636.6800956148,77279.3601912297,77287.1757017876
"model_Ylin_tr100_legd3.RData","Ylin",19,3,-41659.4026798527,83324.8053597055,83332.6208702635
"model_Ylin_tr100_legd3.RData","Ylin",20,3,-35840.727083593,71687.454167186,71695.2696777439
"model_Ylin_tr100_legd3.RData","Ylin",21,3,-37256.1943585322,74518.3887170644,74526.2042276224
"model_Ylin_tr100_legd3.RData","Ylin",22,3,-37825.1977696239,75656.3955392477,75664.2110498057
"model_Ylin_tr100_legd3.RData","Ylin",23,3,-69091.6933392413,138189.386678483,138197.20218904
"model_Ylin_tr100_legd3.RData","Ylin",24,3,-58544.6217305802,117095.24346116,117103.058971718
"model_Ylin_tr100_legd3.RData","Ylin",25,3,-64774.7841875013,129555.568375003,129563.38388556
"model_Ylin_tr100_legd3.RData","Ylin",26,3,-34219.4714193972,68444.9428387943,68452.7583493523
"model_Ylin_tr100_legd3.RData","Ylin",27,3,-47811.6577523834,95629.3155047668,95637.1310153248
"model_Ylin_tr100_legd3.RData","Ylin",28,3,-43883.6577785561,87773.3155571122,87781.1310676702
"model_Ylin_tr100_legd3.RData","Ylin",29,3,-45990.7944724782,91987.5889449565,91995.4044555145
"model_Ylin_tr100_legd3.RData","Ylin",30,3,-47459.5167971159,94925.0335942318,94932.8491047898
"model_Ylin_tr100_legd3.RData","Ylin",31,3,-49059.5579624242,98125.1159248483,98132.9314354063
"model_Ylin_tr100_legd3.RData","Ylin",32,3,-51628.3155237559,103262.631047512,103270.44655807
"model_Ylin_tr100_legd3.RData","Ylin",33,3,-48896.6161428201,97799.2322856402,97807.0477961981
"model_Ylin_tr100_legd3.RData","Ylin",34,3,-52263.2898187969,104532.579637594,104540.395148152
"model_Ylin_tr100_legd3.RData","Ylin",35,3,-50133.918040907,100273.836081814,100281.651592372
"model_Ylin_tr100_legd3.RData","Ylin",36,3,-45014.8807077383,90035.7614154765,90043.5769260345
"model_Ylin_tr100_legd3.RData","Ylin",37,3,-51598.8965992105,103203.793198421,103211.608708979
"model_Ylin_tr100_legd3.RData","Ylin",38,3,-36440.6011421663,72887.2022843326,72895.0177948905
"model_Ylin_tr100_legd3.RData","Ylin",39,3,-43447.8004291431,86901.6008582863,86909.4163688442
"model_Ylin_tr100_legd3.RData","Ylin",40,3,-46805.1436463052,93616.2872926104,93624.1028031683
"model_Ylin_tr100_legd3.RData","Ylin",41,3,-35903.0851853609,71812.1703707218,71819.9858812797
"model_Ylin_tr100_legd3.RData","Ylin",42,3,-50391.3308384236,100788.661676847,100796.477187405
"model_Ylin_tr100_legd3.RData","Ylin",43,3,-39827.9004414638,79661.8008829277,79669.6163934856
"model_Ylin_tr100_legd3.RData","Ylin",44,3,-49580.285497111,99166.5709942221,99174.38650478
"model_Ylin_tr100_legd3.RData","Ylin",45,3,-49519.2804210327,99044.5608420655,99052.3763526234
"model_Ylin_tr100_legd3.RData","Ylin",46,3,-55667.7102600822,111341.420520164,111349.236030722
"model_Ylin_tr100_legd3.RData","Ylin",47,3,-44197.9295978588,88401.8591957176,88409.6747062755
"model_Ylin_tr100_legd3.RData","Ylin",48,3,-51641.0783819766,103288.156763953,103295.972274511
"model_Ylin_tr100_legd3.RData","Ylin",49,3,-37896.2768978438,75798.5537956875,75806.3693062455
"model_Ylin_tr100_legd3.RData","Ylin",50,3,-47691.6549821767,95389.3099643535,95397.1254749114
"model_Ylin_tr100_legd3.RData","Ylin",51,3,-61159.489451115,122324.97890223,122332.794412788
"model_Ylin_tr100_legd3.RData","Ylin",52,3,-48564.129349472,97134.258698944,97142.074209502
"model_Ylin_tr100_legd3.RData","Ylin",53,3,-49696.4609590228,99398.9219180456,99406.7374286036
"model_Ylin_tr100_legd3.RData","Ylin",54,3,-38279.7744419671,76565.5488839342,76573.3643944922
"model_Ylin_tr100_legd3.RData","Ylin",55,3,-35643.2784510818,71292.5569021637,71300.3724127216
"model_Ylin_tr100_legd3.RData","Ylin",56,3,-45857.3049704132,91720.6099408264,91728.4254513843
"model_Ylin_tr100_legd3.RData","Ylin",57,3,-41187.2874727289,82380.5749454578,82388.3904560158
"model_Ylin_tr100_legd3.RData","Ylin",58,3,-44302.9563691972,88611.9127383944,88619.7282489523
"model_Ylin_tr100_legd3.RData","Ylin",59,3,-35049.8238626075,70105.6477252151,70113.463235773
"model_Ylin_tr100_legd3.RData","Ylin",60,3,-42756.863893122,85519.727786244,85527.5432968019
"model_Ylin_tr100_legd3.RData","Ylin",61,3,-57724.9239746615,115455.847949323,115463.663459881
"model_Ylin_tr100_legd3.RData","Ylin",62,3,-48331.8102040396,96669.6204080791,96677.4359186371
"model_Ylin_tr100_legd3.RData","Ylin",63,3,-45923.356226599,91852.7124531981,91860.527963756
"model_Ylin_tr100_legd3.RData","Ylin",64,3,-57455.5172905212,114917.034581042,114924.8500916
"model_Ylin_tr100_legd3.RData","Ylin",65,3,-51577.2351742403,103160.470348481,103168.285859039
"model_Ylin_tr100_legd3.RData","Ylin",66,3,-47768.9899440795,95543.979888159,95551.7953987169
"model_Ylin_tr100_legd3.RData","Ylin",67,3,-42207.4534428033,84420.9068856066,84428.7223961645
"model_Ylin_tr100_legd3.RData","Ylin",68,3,-40069.7624933514,80145.5249867028,80153.3404972608
"model_Ylin_tr100_legd3.RData","Ylin",69,3,-62770.2445660611,125546.489132122,125554.30464268
"model_Ylin_tr100_legd3.RData","Ylin",70,3,-57330.5839426315,114667.167885263,114674.983395821
"model_Ylin_tr100_legd3.RData","Ylin",71,3,-44249.4884038509,88504.9768077019,88512.7923182598
"model_Ylin_tr100_legd3.RData","Ylin",72,3,-57129.2961555887,114264.592311177,114272.407821735
"model_Ylin_tr100_legd3.RData","Ylin",73,3,-39867.0362848857,79740.0725697715,79747.8880803295
"model_Ylin_tr100_legd3.RData","Ylin",74,3,-48194.3472136231,96394.6944272462,96402.5099378041
"model_Ylin_tr100_legd3.RData","Ylin",75,3,-49446.9875719506,98899.9751439012,98907.7906544591
"model_Ylin_tr100_legd3.RData","Ylin",76,3,-48091.276427519,96188.552855038,96196.3683655959
"model_Ylin_tr100_legd3.RData","Ylin",77,3,-39255.9105901287,78517.8211802574,78525.6366908154
"model_Ylin_tr100_legd3.RData","Ylin",78,3,-49581.2211612597,99168.4423225195,99176.2578330775
"model_Ylin_tr100_legd3.RData","Ylin",79,3,-54854.9495307595,109715.899061519,109723.714572077
"model_Ylin_tr100_legd3.RData","Ylin",80,3,-51072.5857392023,102151.171478405,102158.986988963
"model_Ylin_tr100_legd3.RData","Ylin",81,3,-44158.5261822318,88323.0523644636,88330.8678750215
"model_Ylin_tr100_legd3.RData","Ylin",82,3,-57053.5791967739,114113.158393548,114120.973904106
"model_Ylin_tr100_legd3.RData","Ylin",83,3,-46645.663275297,93297.326550594,93305.142061152
"model_Ylin_tr100_legd3.RData","Ylin",84,3,-57365.1686555583,114736.337311117,114744.152821675
"model_Ylin_tr100_legd3.RData","Ylin",85,3,-43423.8847574263,86853.7695148526,86861.5850254106
"model_Ylin_tr100_legd3.RData","Ylin",86,3,-52144.7993945547,104295.598789109,104303.414299667
"model_Ylin_tr100_legd3.RData","Ylin",87,3,-37864.1272395435,75734.254479087,75742.069989645
"model_Ylin_tr100_legd3.RData","Ylin",88,3,-38726.7518830078,77459.5037660156,77467.3192765736
"model_Ylin_tr100_legd3.RData","Ylin",89,3,-56080.1913256664,112166.382651333,112174.198161891
"model_Ylin_tr100_legd3.RData","Ylin",90,3,-44245.9428423292,88497.8856846585,88505.7011952164
"model_Ylin_tr100_legd3.RData","Ylin",91,3,-44832.3209384801,89670.6418769602,89678.4573875181
"model_Ylin_tr100_legd3.RData","Ylin",92,3,-39366.9774291467,78739.9548582933,78747.7703688513
"model_Ylin_tr100_legd3.RData","Ylin",93,3,-54853.7509881747,109713.501976349,109721.317486907
"model_Ylin_tr100_legd3.RData","Ylin",94,3,-46413.9056557763,92833.8113115526,92841.6268221106
"model_Ylin_tr100_legd3.RData","Ylin",95,3,-48235.750416827,96477.5008336541,96485.316344212
"model_Ylin_tr100_legd3.RData","Ylin",96,3,-45519.1669658594,91044.3339317189,91052.1494422768
"model_Ylin_tr100_legd3.RData","Ylin",97,3,-51800.500550653,103607.001101306,103614.816611864
"model_Ylin_tr100_legd3.RData","Ylin",98,3,-36211.3666097935,72428.733219587,72436.548730145
"model_Ylin_tr100_legd3.RData","Ylin",99,3,-51156.0776016188,102318.155203238,102325.970713796
"model_Ylin_tr100_legd3.RData","Ylin",100,3,-56522.6120583339,113051.224116668,113059.039627226
"model_Ylin_tr100_legd5.RData","Ylin",1,5,-44907.7874347157,89825.5748694314,89838.6007203614
"model_Ylin_tr100_legd5.RData","Ylin",2,5,-41375.8413317173,82761.6826634346,82774.7085143645
"model_Ylin_tr100_legd5.RData","Ylin",3,5,-41937.6956811488,83885.3913622977,83898.4172132276
"model_Ylin_tr100_legd5.RData","Ylin",4,5,-48101.3009854276,96212.6019708551,96225.6278217851
"model_Ylin_tr100_legd5.RData","Ylin",5,5,-41839.5733126586,83689.1466253172,83702.1724762472
"model_Ylin_tr100_legd5.RData","Ylin",6,5,-47977.7667430147,95965.5334860294,95978.5593369593
"model_Ylin_tr100_legd5.RData","Ylin",7,5,-52587.0096592928,105184.019318586,105197.045169516
"model_Ylin_tr100_legd5.RData","Ylin",8,5,-48908.1083201356,97826.2166402713,97839.2424912012
"model_Ylin_tr100_legd5.RData","Ylin",9,5,-54102.3062404801,108214.61248096,108227.63833189
"model_Ylin_tr100_legd5.RData","Ylin",10,5,-45589.8939369092,91189.7878738183,91202.8137247483
"model_Ylin_tr100_legd5.RData","Ylin",11,5,-45862.8412862314,91735.6825724627,91748.7084233927
"model_Ylin_tr100_legd5.RData","Ylin",12,5,-42555.7621257284,85121.5242514567,85134.5501023867
"model_Ylin_tr100_legd5.RData","Ylin",13,5,-47060.8688163408,94131.7376326815,94144.7634836115
"model_Ylin_tr100_legd5.RData","Ylin",14,5,-40462.5635313276,80935.1270626553,80948.1529135852
"model_Ylin_tr100_legd5.RData","Ylin",15,5,-54238.5218375601,108487.04367512,108500.06952605
"model_Ylin_tr100_legd5.RData","Ylin",16,5,-54170.6364851613,108351.272970323,108364.298821253
"model_Ylin_tr100_legd5.RData","Ylin",17,5,-44633.4147203469,89276.8294406938,89289.8552916237
"model_Ylin_tr100_legd5.RData","Ylin",18,5,-37468.5211354254,74947.0422708509,74960.0681217808
"model_Ylin_tr100_legd5.RData","Ylin",19,5,-40734.5978387162,81479.1956774324,81492.2215283624
"model_Ylin_tr100_legd5.RData","Ylin",20,5,-34609.1047315661,69228.2094631323,69241.2353140622
"model_Ylin_tr100_legd5.RData","Ylin",21,5,-37033.2892862181,74076.5785724363,74089.6044233662
"model_Ylin_tr100_legd5.RData","Ylin",22,5,-35248.1043991791,70506.2087983581,70519.2346492881
"model_Ylin_tr100_legd5.RData","Ylin",23,5,-66240.701942154,132491.403884308,132504.429735238
"model_Ylin_tr100_legd5.RData","Ylin",24,5,-58512.7460760762,117035.492152152,117048.518003082
"model_Ylin_tr100_legd5.RData","Ylin",25,5,-59418.2410177672,118846.482035534,118859.507886464
"model_Ylin_tr100_legd5.RData","Ylin",26,5,-31675.1760847083,63360.3521694166,63373.3780203465
"model_Ylin_tr100_legd5.RData","Ylin",27,5,-47008.6869585158,94027.3739170315,94040.3997679615
"model_Ylin_tr100_legd5.RData","Ylin",28,5,-43806.3943832344,87622.7887664688,87635.8146173988
"model_Ylin_tr100_legd5.RData","Ylin",29,5,-45386.1822313019,90782.3644626038,90795.3903135338
"model_Ylin_tr100_legd5.RData","Ylin",30,5,-45730.9705345892,91471.9410691784,91484.9669201084
"model_Ylin_tr100_legd5.RData","Ylin",31,5,-48978.679829749,97967.359659498,97980.385510428
"model_Ylin_tr100_legd5.RData","Ylin",32,5,-49565.6339081316,99141.2678162632,99154.2936671931
"model_Ylin_tr100_legd5.RData","Ylin",33,5,-47579.449710345,95168.8994206899,95181.9252716199
"model_Ylin_tr100_legd5.RData","Ylin",34,5,-49859.9071462964,99729.8142925929,99742.8401435228
"model_Ylin_tr100_legd5.RData","Ylin",35,5,-49384.9416391431,98779.8832782861,98792.9091292161
"model_Ylin_tr100_legd5.RData","Ylin",36,5,-42257.0872934175,84524.174586835,84537.2004377649
"model_Ylin_tr100_legd5.RData","Ylin",37,5,-50287.922052144,100585.844104288,100598.869955218
"model_Ylin_tr100_legd5.RData","Ylin",38,5,-34675.3698763361,69360.7397526722,69373.7656036021
"model_Ylin_tr100_legd5.RData","Ylin",39,5,-43160.5312272483,86331.0624544967,86344.0883054266
"model_Ylin_tr100_legd5.RData","Ylin",40,5,-46762.6639154316,93535.3278308632,93548.3536817931
"model_Ylin_tr100_legd5.RData","Ylin",41,5,-35251.9677784599,70513.9355569199,70526.9614078498
"model_Ylin_tr100_legd5.RData","Ylin",42,5,-48948.7960647528,97907.5921295055,97920.6179804355
"model_Ylin_tr100_legd5.RData","Ylin",43,5,-39642.0557607955,79294.111521591,79307.1373725209
"model_Ylin_tr100_legd5.RData","Ylin",44,5,-49390.9168058314,98791.8336116627,98804.8594625927
"model_Ylin_tr100_legd5.RData","Ylin",45,5,-48494.008787758,96998.0175755161,97011.043426446
"model_Ylin_tr100_legd5.RData","Ylin",46,5,-55310.6222861083,110631.244572217,110644.270423146
"model_Ylin_tr100_legd5.RData","Ylin",47,5,-42334.139902977,84678.2798059541,84691.305656884
"model_Ylin_tr100_legd5.RData","Ylin",48,5,-51017.5627126831,102045.125425366,102058.151276296
"model_Ylin_tr100_legd5.RData","Ylin",49,5,-36815.6408238976,73641.2816477953,73654.3074987252
